"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","test_delete_project_with_id_parametrizer[TC019: delete_project_with_id_invalid_string]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_project","",""
"","18","test_post_board_validate_attribute_with_name[TC004: create_card_board_with_attribute_name_invalid]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","skipped","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","10","test_post_board_with_project_id[TC011: create_board_with_invalid_project_id_type]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","9","test_create_list_with_id_board_parametrizer[TC017: create_list_with_id_board_invalid_type]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","8","test_post_board_validate_attribute_with_position[TC005: create_board_with_attribute_position_empty]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","15","test_create_project_with_attribute_type_parametrizer[TC006 : create_project_with_type_shared]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_project","",""
"","33","test_post_card_validate_attribute_with_position[TC011: create_card_with_attribute_position_value_exceeding]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","skipped","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","16","test_create_project_with_token[TC001: create_project_with_valid_token]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_project","",""
"","34","test_TC021_validate_list_response_schema","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
"","10","test_get_board_with_board_id[TC019: get_board_with_invalid_board_id_type]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_get_board","",""
"","7","test_create_list_with_attribute_type_parametrizer[TC006 : create_list_with_type_invalid]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","18","test_get_list_with_token[TC018: get_list_with_valid_token]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
